iter	RMSE
3219	8.493180495
3220	8.493076806
3221	8.49301939
3222	8.492926269
3223	8.492847858
3224	8.492752617
3225	8.492668469
3226	8.492573727
3227	8.492505261
3228	8.492430774
3229	8.492320649
3230	8.49220352
3231	8.492096006
3232	8.491986904
3233	8.491912366
3234	8.49183063
3235	8.491750885
3236	8.491670257
3237	8.491580959
3238	8.491456113
3239	8.491380509
3240	8.491303029
3241	8.491213088
3242	8.491147704
3243	8.49105295
3244	8.490975319
3245	8.490865598
3246	8.490774007
3247	8.490655636
3248	8.490535014
3249	8.490451338
3250	8.490355527
3251	8.490282972
3252	8.490189753
3253	8.490110546
3254	8.49001197
3255	8.489913747
3256	8.489812899
3257	8.489735865
3258	8.489632011
3259	8.489556798
3260	8.489481967
3261	8.489387323
3262	8.489289266
3263	8.48919336
3264	8.489106461
3265	8.489038992
3266	8.488962694
3267	8.488869164
3268	8.488813274
3269	8.488737424
3270	8.488656484
3271	8.488571966
3272	8.488458607
3273	8.488376326
3274	8.488274632
3275	8.488204442
3276	8.488143473
3277	8.488069061
3278	8.487958731
3279	8.487869042
3280	8.487785563
3281	8.487708108
3282	8.487609944
3283	8.487508042
3284	8.487394933
3285	8.487298162
3286	8.487227491
3287	8.48715336
3288	8.487070481
3289	8.486980213
3290	8.486922701
3291	8.486821812
3292	8.486751379
3293	8.486651461
3294	8.486559867
3295	8.486484699
3296	8.486399397
3297	8.486312505
3298	8.486229362
3299	8.486158653
3300	8.486032875
3301	8.48593781
3302	8.485850469
3303	8.485766891
3304	8.485654589
3305	8.485594024
3306	8.485485129
3307	8.485404986
3308	8.485328329
3309	8.485241584
3310	8.485180179
3311	8.485098696
3312	8.484997539
3313	8.484914807
3314	8.48484068
3315	8.484737487
3316	8.484663898
3317	8.484605774
3318	8.4845056
3319	8.484397559
3320	8.484312155
3321	8.484206115
3322	8.484129929
3323	8.484078692
3324	8.483976333
3325	8.483885518
3326	8.483781803
3327	8.483723908
3328	8.48361658
3329	8.483535168
3330	8.483425046
3331	8.483321212
3332	8.483232959
3333	8.483161057
3334	8.483046802
3335	8.48292712
3336	8.482851189
3337	8.482780106
3338	8.482698766
3339	8.482625564
3340	8.482563363
3341	8.482505236
3342	8.482428179
3343	8.482328935
3344	8.482251414
3345	8.482175275
3346	8.482091677
3347	8.4819999
3348	8.481893137
3349	8.481820757
3350	8.48170313
3351	8.481614055
3352	8.48151461
3353	8.481444347
3354	8.481365285
3355	8.481295355
3356	8.481231427
3357	8.481143002
3358	8.481040667
3359	8.480950492
3360	8.480875572
3361	8.480806822
3362	8.480723286
3363	8.480634409
3364	8.480572644
3365	8.480502993
3366	8.480426444
3367	8.480350199
3368	8.480290063
3369	8.480206234
3370	8.480124172
3371	8.480044045
3372	8.479943383
3373	8.479818143
3374	8.479732256
3375	8.479683358
3376	8.479610807
3377	8.47953372
3378	8.479442105
3379	8.479352387
3380	8.479269422
3381	8.479175251
3382	8.479105713
3383	8.479017125
3384	8.478928438
3385	8.478849038
3386	8.478748464
3387	8.478667241
3388	8.478580336
3389	8.47850739
3390	8.478429321
3391	8.478324536
3392	8.478248239
3393	8.478169741
3394	8.478095202
3395	8.478007779
3396	8.477926118
3397	8.477826073
3398	8.477745055
3399	8.47764613
3400	8.477578812
3401	8.477491195
3402	8.477399679
3403	8.477282857
3404	8.4771905
3405	8.47709063
3406	8.477002524
3407	8.476943568
3408	8.476853147
3409	8.476785891
3410	8.476709869
3411	8.476623593
3412	8.476549975
3413	8.476443503
3414	8.476347714
3415	8.476287688
3416	8.476227916
3417	8.47616719
3418	8.476069443
3419	8.475974034
3420	8.475877249
3421	8.475781279
3422	8.475690826
3423	8.475621001
3424	8.47553178
3425	8.475453964
3426	8.475352378
3427	8.475271792
3428	8.475171037
3429	8.475079208
3430	8.475012028
3431	8.474936342
3432	8.474866641
3433	8.474779021
3434	8.474684059
3435	8.474587698
3436	8.474495313
3437	8.474386653
3438	8.474302724
3439	8.474232832
3440	8.474154017
3441	8.474067633
3442	8.473977841
3443	8.47391972
3444	8.473841491
3445	8.473740031
3446	8.473670279
3447	8.473580419
3448	8.473490969
3449	8.473387885
3450	8.473315683
3451	8.473246892
3452	8.473167236
3453	8.473073017
3454	8.472989663
3455	8.472894443
3456	8.472800946
3457	8.472680881
3458	8.472572984
3459	8.472497814
3460	8.472400933
3461	8.472299795
3462	8.472210016
3463	8.472130315
3464	8.472043497
3465	8.471947418
3466	8.471857517
3467	8.471761326
3468	8.471650169
3469	8.471529172
3470	8.4714295
3471	8.47134018
3472	8.471238159
3473	8.471163839
3474	8.471077778
3475	8.470996189
3476	8.470919798
3477	8.470847379
3478	8.470765622
3479	8.47067547
3480	8.470591115
3481	8.470500389
3482	8.470430897
3483	8.470354415
3484	8.470285633
3485	8.470211969
3486	8.470134085
3487	8.470070611
3488	8.469979387
3489	8.469880438
3490	8.469808728
3491	8.469762396
3492	8.46967812
3493	8.469580803
3494	8.469505246
3495	8.469402266
3496	8.469308012
3497	8.469222202
3498	8.469127761
3499	8.469044261
3500	8.468953629
3501	8.468884395
3502	8.468801548
3503	8.468709289
3504	8.468628881
3505	8.468539945
3506	8.468434819
3507	8.468364135
3508	8.468295838
3509	8.468215594
3510	8.468140015
3511	8.468025261
3512	8.467933811
3513	8.467848077
3514	8.467767936
3515	8.467678103
3516	8.467606571
3517	8.467555727
3518	8.467476924
3519	8.467381242
3520	8.467314463
3521	8.467229969
3522	8.467167984
3523	8.467118954
3524	8.467048332
3525	8.466978108
3526	8.466903313
3527	8.466832441
3528	8.466759702
3529	8.46668341
3530	8.466603347
3531	8.466535589
3532	8.466431938
3533	8.466372303
3534	8.466278307
3535	8.466199248
3536	8.466121881
3537	8.466039232
3538	8.465965015
3539	8.465885741
3540	8.465766143
3541	8.465668441
3542	8.465603946
3543	8.465505334
3544	8.465391485
3545	8.465293007
3546	8.465177663
3547	8.465068818
3548	8.465006153
3549	8.464900071
3550	8.464826291
3551	8.464756721
3552	8.464671813
3553	8.464583809
3554	8.464488543
3555	8.464410663
3556	8.464316042
3557	8.464245312
3558	8.464154176
3559	8.464073689
3560	8.46395631
3561	8.463874828
3562	8.46378776
3563	8.463723321
3564	8.463660016
3565	8.463575091
3566	8.46348136
3567	8.463407163
3568	8.463352349
3569	8.463287875
3570	8.463192634
3571	8.463107782
3572	8.463021018
3573	8.462944939
3574	8.462872642
3575	8.462818738
3576	8.462750123
3577	8.462649331
3578	8.462581125
3579	8.462461511
3580	8.462365186
3581	8.462285555
3582	8.462218979
3583	8.462158021
3584	8.462088346
3585	8.462019214
3586	8.461932719
3587	8.461863673
3588	8.461776825
3589	8.461700998
3590	8.461605133
3591	8.461510487
3592	8.461432843
3593	8.461355129
3594	8.461284679
3595	8.461195811
3596	8.461140426
3597	8.461060355
3598	8.460994892
3599	8.460915896
3600	8.460844555
3601	8.460760999
3602	8.460681959
3603	8.460589176
3604	8.460525698
3605	8.460446243
3606	8.460363725
3607	8.460266273
3608	8.460189282
3609	8.460087685
3610	8.459989094
3611	8.459911868
3612	8.459828408
3613	8.459764993
3614	8.4597233
3615	8.459637067
3616	8.459552356
3617	8.459459933
3618	8.459388213
3619	8.459309359
3620	8.459222126
3621	8.459135753
3622	8.459066582
3623	8.459001332
3624	8.458924117
3625	8.458837584
3626	8.458751585
3627	8.458677477
3628	8.458581468
3629	8.458481294
3630	8.458425832
3631	8.458305427
3632	8.458217095
3633	8.458121896
3634	8.458042615
3635	8.457956057
3636	8.457877125
3637	8.45779585
3638	8.45774191
3639	8.457650549
3640	8.457536396
3641	8.457466942
3642	8.457372383
3643	8.457295139
3644	8.457157833
3645	8.457078006
3646	8.456971864
3647	8.456891306
3648	8.456808679
3649	8.456702798
3650	8.456603794
3651	8.456514485
3652	8.456429955
3653	8.456360234
3654	8.45625201
3655	8.456164631
3656	8.456047927
3657	8.455966862
3658	8.455869465
3659	8.455801173
3660	8.455714826
3661	8.455619404
3662	8.455536538
3663	8.455420199
3664	8.455355078
3665	8.455283141
3666	8.455186197
3667	8.455097624
3668	8.455023002
3669	8.454943531
3670	8.454870865
3671	8.454798174
3672	8.454728231
3673	8.454621243
3674	8.454531173
3675	8.454442825
3676	8.45435734
3677	8.454274549
3678	8.454212505
3679	8.454124909
3680	8.454015096
3681	8.453961908
3682	8.453894319
3683	8.453823427
3684	8.453748388
3685	8.453659315
3686	8.453573138
3687	8.453493429
3688	8.453403943
3689	8.453322502
3690	8.453244686
3691	8.453170039
3692	8.453102044
3693	8.453019691
3694	8.45293063
3695	8.452824315
3696	8.452738661
3697	8.45267541
3698	8.452599802
3699	8.452532375
3700	8.452443919
3701	8.45235924
3702	8.452240075
3703	8.452142976
3704	8.452057414
3705	8.451993057
3706	8.451913343
3707	8.451854044
3708	8.45175588
3709	8.451685776
3710	8.451592876
3711	8.451519593
3712	8.451418633
3713	8.451333497
3714	8.451264182
3715	8.45119382
3716	8.451101036
3717	8.450999787
3718	8.450908197
3719	8.450853508
3720	8.450787681
3721	8.450693946
3722	8.450613568
3723	8.450551627
3724	8.450480681
3725	8.450423462
3726	8.450338951
3727	8.450273061
3728	8.450195507
3729	8.450082382
3730	8.450007238
3731	8.449919537
3732	8.449844389
3733	8.449784235
3734	8.449682141
3735	8.449581086
3736	8.4495035
3737	8.449404516
3738	8.449343745
3739	8.449253502
3740	8.449167979
3741	8.44907848
3742	8.448985484
3743	8.44890817
3744	8.448843557
3745	8.448777917
3746	8.448667823
3747	8.448584787
3748	8.44850598
3749	8.448444934
3750	8.448358876
3751	8.448303779
3752	8.448236498
3753	8.448140168
3754	8.44804348
3755	8.447950392
3756	8.447879833
3757	8.447774438
3758	8.447689687
3759	8.447609298
3760	8.447531334
3761	8.447463376
3762	8.447387046
3763	8.447308551
3764	8.44720102
3765	8.447120388
3766	8.447047917
3767	8.446986439
3768	8.446920632
3769	8.446837249
3770	8.446728008
3771	8.446665815
3772	8.446603978
3773	8.446519475
3774	8.446417322
3775	8.44630735
3776	8.446199423
3777	8.446126874
3778	8.446054942
3779	8.445965037
3780	8.445909429
3781	8.445822526
3782	8.445732817
3783	8.445652456
3784	8.445546051
3785	8.445456653
3786	8.445366547
3787	8.44526927
3788	8.445180441
3789	8.445099885
3790	8.444990716
3791	8.444914099
3792	8.444815366
3793	8.444700306
3794	8.444577013
3795	8.444488591
3796	8.444410048
3797	8.444334396
3798	8.444253308
3799	8.444179284
3800	8.444115794
3801	8.444056373
3802	8.443989814
3803	8.443907697
3804	8.443850602
3805	8.443784511
3806	8.443711115
3807	8.443638513
3808	8.443571781
3809	8.443473633
3810	8.443410233
3811	8.44331533
3812	8.443245234
3813	8.443142891
3814	8.443069217
3815	8.442991096
3816	8.442876929
3817	8.442788131
3818	8.442707386
3819	8.442589569
3820	8.442537129
3821	8.442438657
3822	8.4423676
3823	8.442300012
3824	8.442219934
3825	8.442137206
3826	8.442044496
3827	8.441964771
3828	8.441883674
3829	8.441825422
3830	8.441738113
3831	8.441647376
3832	8.441573124
3833	8.441486412
3834	8.441420011
3835	8.441342922
3836	8.441236646
3837	8.441165892
3838	8.441099788
3839	8.440998406
3840	8.440926487
3841	8.440827069
3842	8.440734021
3843	8.44066148
3844	8.440575569
3845	8.440520873
3846	8.440425962
3847	8.44033977
3848	8.440288966
3849	8.440195583
3850	8.440103363
3851	8.440026234
3852	8.439945991
3853	8.439874962
3854	8.439797587
3855	8.439704298
3856	8.439634628
3857	8.439536607
3858	8.439454274
3859	8.439381804
3860	8.439300105
3861	8.439246994
3862	8.439151851
3863	8.439051935
3864	8.438986529
3865	8.438897316
3866	8.438813495
3867	8.438730432
3868	8.438649797
3869	8.438550596
3870	8.438451578
3871	8.438365947
3872	8.438286949
3873	8.438215019
3874	8.438161681
3875	8.438074337
3876	8.438001998
3877	8.437921702
3878	8.437842644
3879	8.437767489
3880	8.437673938
3881	8.437601974
3882	8.437505672
3883	8.437437295
3884	8.43736356
3885	8.437273825
3886	8.437178794
3887	8.437069575
3888	8.436978964
3889	8.436900799
3890	8.43684225
3891	8.436763262
3892	8.436701576
3893	8.436613303
3894	8.436542534
3895	8.436451427
3896	8.436395879
3897	8.436339869
3898	8.436248577
3899	8.436124749
3900	8.436051824
3901	8.435969964
3902	8.435898746
3903	8.43581165
3904	8.435691663
3905	8.435622749
3906	8.435562515
3907	8.435492631
3908	8.435413829
3909	8.435326635
3910	8.435246297
3911	8.435174513
3912	8.435102642
3913	8.435044286
3914	8.43495308
3915	8.434867611
3916	8.434800837
3917	8.43470845
3918	8.434615194
3919	8.43453606
3920	8.434473799
3921	8.43439673
3922	8.434318983
3923	8.434242048
3924	8.434163741
3925	8.43409457
3926	8.434013689
3927	8.433927879
3928	8.43386499
3929	8.433776639
3930	8.433689358
3931	8.433609489
3932	8.43354263
3933	8.433477583
3934	8.433371072
3935	8.433248571
3936	8.433174794
3937	8.433091181
3938	8.433006245
3939	8.432904438
3940	8.432834364
3941	8.43275069
3942	8.432683531
3943	8.432603809
3944	8.432520362
3945	8.43244161
3946	8.432382748
3947	8.432317732
3948	8.432198522
3949	8.432118432
3950	8.432035955
3951	8.43194801
3952	8.431840286
3953	8.431771337
3954	8.431700948
3955	8.431594995
3956	8.431521167
3957	8.431449839
3958	8.431366376
3959	8.431283174
3960	8.431211994
3961	8.431112821
3962	8.431023684
3963	8.43095041
3964	8.430856351
3965	8.430766334
3966	8.430667958
3967	8.430556183
3968	8.430488243
3969	8.43038073
3970	8.430322178
3971	8.430227682
3972	8.430139083
3973	8.430043493
3974	8.429969103
3975	8.429913251
3976	8.429851576
3977	8.42978016
3978	8.429676596
3979	8.429589547
3980	8.42952368
3981	8.429455471
3982	8.429377486
3983	8.429305809
3984	8.429238324
3985	8.429133129
3986	8.429072374
3987	8.429026025
3988	8.428944703
3989	8.428849832
3990	8.428781401
3991	8.428694126
3992	8.428589356
3993	8.428532797
3994	8.428429978
3995	8.428329986
3996	8.428245699
3997	8.428151595
3998	8.428057366
3999	8.427969775
4000	8.427865231
4001	8.427803768
4002	8.427719992
4003	8.427665365
4004	8.427560369
4005	8.427480777
4006	8.427405935
4007	8.427311743
4008	8.427213967
4009	8.427138496
4010	8.427052144
4011	8.426975233
4012	8.426851695
4013	8.426777692
4014	8.42670388
4015	8.426623318
4016	8.426550401
4017	8.426447771
4018	8.426360036
4019	8.426284189
4020	8.426197897
4021	8.426124746
4022	8.426056528
4023	8.425979102
4024	8.425874258
4025	8.425807535
4026	8.425742756
4027	8.425664852
4028	8.425593914
4029	8.425524071
4030	8.425462934
4031	8.425389143
4032	8.425314026
4033	8.425242048
4034	8.425142494
4035	8.425084744
4036	8.424985563
4037	8.424899484
4038	8.42481675
4039	8.424737045
4040	8.424640811
4041	8.424554696
4042	8.424457438
4043	8.42436007
4044	8.424277164
4045	8.424164928
4046	8.424062451
4047	8.423965736
4048	8.42387153
4049	8.423794621
4050	8.42369517
4051	8.423617168
4052	8.423546524
4053	8.423462812
4054	8.423398974
4055	8.423301482
4056	8.423184263
4057	8.423092458
4058	8.423041207
4059	8.42296997
4060	8.422874431
4061	8.422789055
4062	8.422709168
4063	8.422639452
4064	8.422527781
4065	8.422462382
4066	8.422363626
4067	8.422278565
4068	8.42219935
4069	8.422122962
4070	8.422029025
4071	8.421954952
4072	8.42185839
4073	8.421766361
4074	8.421670924
4075	8.421602446
4076	8.421531287
4077	8.421431958
4078	8.421353227
4079	8.421266326
4080	8.421187104
4081	8.421131426
4082	8.420994959
4083	8.4208978
4084	8.420835833
4085	8.420761264
4086	8.420692555
4087	8.420635005
4088	8.420540417
4089	8.420476485
4090	8.420404845
4091	8.420322631
4092	8.420259959
4093	8.420178949
4094	8.420102945
4095	8.420000717
4096	8.419910934
4097	8.419860595
4098	8.419774818
4099	8.419690506
4100	8.419612266
4101	8.41956248
4102	8.419502734
4103	8.419405744
4104	8.4193355
4105	8.419274715
4106	8.419187417
4107	8.419127336
4108	8.419071437
4109	8.418997844
4110	8.41893069
4111	8.418853266
4112	8.418771441
4113	8.418704591
4114	8.418634113
4115	8.418578516
4116	8.418496896
4117	8.418406888
4118	8.418316818
4119	8.418227527
4120	8.418138538
4121	8.418062296
4122	8.417970565
4123	8.417899515
4124	8.417801699
4125	8.417711837
4126	8.417634396
4127	8.417567146
4128	8.417484208
4129	8.417385587
4130	8.417290963
4131	8.417201224
4132	8.417108133
4133	8.417053298
4134	8.416965429
4135	8.416919078
4136	8.41685482
4137	8.416786744
4138	8.416711052
4139	8.416647686
4140	8.416549083
4141	8.416463932
4142	8.41638382
4143	8.41629846
4144	8.416229295
4145	8.416151609
4146	8.416051742
4147	8.415965558
4148	8.415870274
4149	8.415794812
4150	8.415720612
4151	8.415674456
4152	8.415587983
4153	8.415528943
4154	8.415441026
4155	8.415350331
4156	8.415272124
4157	8.415214936
4158	8.415125313
4159	8.415022588
4160	8.414926908
4161	8.414847136
4162	8.414746869
4163	8.414640857
4164	8.414547738
4165	8.414449905
4166	8.414343369
4167	8.414252218
4168	8.414171564
4169	8.414115907
4170	8.414042054
4171	8.413954681
4172	8.413905124
4173	8.413800788
4174	8.41371613
4175	8.413607164
4176	8.413533184
4177	8.413478961
4178	8.413383591
4179	8.413288054
4180	8.413234471
4181	8.41314112
4182	8.413065705
4183	8.412977492
4184	8.412891528
4185	8.412798304
4186	8.412719027
4187	8.412632574
4188	8.412542603
4189	8.412471655
4190	8.412382644
4191	8.412321204
4192	8.412246168
4193	8.412174644
4194	8.412128063
4195	8.412053291
4196	8.411959407
4197	8.411900997
4198	8.411827748
4199	8.411727372
4200	8.411649076
4201	8.411580057
4202	8.411518721
4203	8.411430013
4204	8.411361861
4205	8.411270378
4206	8.411200034
4207	8.411126671
4208	8.4110645
4209	8.410963294
4210	8.41088917
4211	8.410827571
4212	8.410767131
4213	8.410709035
4214	8.410635282
4215	8.410556416
4216	8.410463072
4217	8.410391119
4218	8.410313317
4219	8.41024307
4220	8.410149197
4221	8.410069392
4222	8.409976453
4223	8.409893179
4224	8.409826333
4225	8.409714214
4226	8.409656609
4227	8.40957563
4228	8.409482999
4229	8.40939912
4230	8.409324903
4231	8.40921725
4232	8.40910265
4233	8.40900155
4234	8.408914097
4235	8.4088323
4236	8.408754095
4237	8.408681841
4238	8.408577103
4239	8.408510912
4240	8.408443029
4241	8.408330788
4242	8.408267939
4243	8.408178805
4244	8.40811749
4245	8.408064
4246	8.407976827
4247	8.407884639
4248	8.407783112
4249	8.407718351
4250	8.407659539
4251	8.407593498
4252	8.407517979
4253	8.407454978
4254	8.407394527
4255	8.407317771
4256	8.407243923
4257	8.40716775
4258	8.407123093
4259	8.407023225
4260	8.406924288
4261	8.406829099
4262	8.406734024
4263	8.406635203
4264	8.406535235
4265	8.406454743
4266	8.406383918
4267	8.406307703
4268	8.406230532
4269	8.406139487
4270	8.406071741
4271	8.405993786
4272	8.405936935
4273	8.40585872
4274	8.405795596
4275	8.405729783
4276	8.405644579
4277	8.40556382
4278	8.405469014
4279	8.405395276
4280	8.405326165
4281	8.405246343
4282	8.405172837
4283	8.405063355
4284	8.404976746
4285	8.404891236
4286	8.404801901
4287	8.404697153
4288	8.404606586
4289	8.404531807
4290	8.404452442
4291	8.404375571
4292	8.404293054
4293	8.404227806
4294	8.404152575
4295	8.404060896
4296	8.403997841
4297	8.403889105
4298	8.403827821
4299	8.403741171
4300	8.403646143
4301	8.40358379
4302	8.403496405
4303	8.403409672
4304	8.403356321
4305	8.403254039
4306	8.403195207
4307	8.403120406
4308	8.403008965
4309	8.402933534
4310	8.402854229
4311	8.402755967
4312	8.402651881
4313	8.402586362
4314	8.402516288
4315	8.402436864
4316	8.402369457
4317	8.402295247
4318	8.402232505
4319	8.402158693
4320	8.402083484
4321	8.402022102
4322	8.401927673
4323	8.401853576
4324	8.401770846
4325	8.401692114
4326	8.401641489
4327	8.401539932
4328	8.401441903
4329	8.401362637
4330	8.401314069
4331	8.401263908
4332	8.401160467
4333	8.401085474
4334	8.4010386
